Codigo de mesa,Partido,Num Votos
05-019-6-010-U,PODEMOS-IU-AV,15
05-019-6-010-U,PACMA,4
05-019-6-010-U,PCAS-TC-RC,1
05-019-6-010-U,FE de las JONS,1
05-019-6-010-U,PYC (ANULADA),0
05-019-4-011-A,XAV,160
05-019-4-011-A,PSOE,129
05-019-4-011-A,VOX,127
05-019-4-011-A,PP,113
05-019-4-011-A,PODEMOS-IU-AV,14
05-019-4-011-A,Cs,10
05-019-4-011-A,PCAS-TC-RC,4
05-019-4-011-A,PACMA,2
05-019-4-011-A,FE de las JONS,1
05-019-4-011-A,PYC (ANULADA),0
05-019-4-011-B,XAV,158
05-019-4-011-B,PSOE,133
05-019-4-011-B,PP,113
05-019-4-011-B,VOX,103
05-019-4-011-B,PODEMOS-IU-AV,21
05-019-4-011-B,Cs,15
05-019-4-011-B,PACMA,3
05-019-4-011-B,PCAS-TC-RC,3
05-019-4-011-B,PYC (ANULADA),0
05-019-4-011-B,FE de las JONS,0
05-019-6-011-U,XAV,208
05-019-6-011-U,PP,166
05-019-6-011-U,VOX,147
05-019-6-011-U,PSOE,95
05-019-6-011-U,Cs,23
05-019-6-011-U,PODEMOS-IU-AV,20
05-019-6-011-U,PACMA,1
05-019-6-011-U,FE de las JONS,1
05-019-6-011-U,PYC (ANULADA),0
05-019-6-011-U,PCAS-TC-RC,0
05-019-4-012-U,XAV,248
05-019-4-012-U,PSOE,169
05-019-4-012-U,VOX,164
05-019-4-012-U,PP,118
05-019-4-012-U,PODEMOS-IU-AV,29
05-019-4-012-U,Cs,20
05-019-4-012-U,PACMA,4
05-019-4-012-U,PCAS-TC-RC,1
05-019-4-012-U,PYC (ANULADA),0
05-019-4-012-U,FE de las JONS,0
05-019-6-012-A,XAV,152
05-019-6-012-A,PSOE,116
05-019-6-012-A,VOX,98
05-019-6-012-A,PP,85
05-019-6-012-A,Cs,18
05-019-6-012-A,PODEMOS-IU-AV,9
05-019-6-012-A,PACMA,3
05-019-6-012-A,PYC (ANULADA),0
05-019-6-012-A,PCAS-TC-RC,0
05-019-6-012-A,FE de las JONS,0
05-019-6-012-B,XAV,140
05-019-6-012-B,PP,116
05-019-6-012-B,VOX,112
05-019-6-012-B,PSOE,86
05-019-6-012-B,Cs,20
05-019-6-012-B,PODEMOS-IU-AV,9
05-019-6-012-B,PCAS-TC-RC,1
05-019-6-012-B,PACMA,1
05-019-6-012-B,FE de las JONS,0
05-019-6-012-B,PYC (ANULADA),0
05-019-4-013-U,XAV,164
05-019-4-013-U,PP,114
05-019-4-013-U,PSOE,104
05-019-4-013-U,VOX,87
05-019-4-013-U,Cs,25
05-019-4-013-U,PODEMOS-IU-AV,22
05-019-4-013-U,PACMA,3
05-019-4-013-U,PCAS-TC-RC,2
05-019-4-013-U,FE de las JONS,0
05-019-4-013-U,PYC (ANULADA),0
05-019-6-013-A,XAV,186
05-019-6-013-A,VOX,125
05-019-6-013-A,PSOE,107
05-019-6-013-A,PP,91
05-019-6-013-A,Cs,12
05-019-6-013-A,PODEMOS-IU-AV,11
05-019-6-013-A,PACMA,5
05-019-6-013-A,PCAS-TC-RC,2
05-019-6-013-A,FE de las JONS,0
05-019-6-013-A,PYC (ANULADA),0
05-019-6-013-B,XAV,164
05-019-6-013-B,VOX,144
05-019-6-013-B,PP,115
05-019-6-013-B,PSOE,92
05-019-6-013-B,PODEMOS-IU-AV,20
05-019-6-013-B,Cs,18
05-019-6-013-B,PACMA,2
05-019-6-013-B,PCAS-TC-RC,1
05-019-6-013-B,FE de las JONS,1
05-019-6-013-B,PYC (ANULADA),0
05-019-4-014-U,XAV,222
05-019-4-014-U,PP,155
05-019-4-014-U,PSOE,151
05-019-4-014-U,VOX,108
05-019-4-014-U,PODEMOS-IU-AV,40
05-019-4-014-U,Cs,20
05-019-4-014-U,PCAS-TC-RC,4
05-019-4-014-U,PACMA,4
05-019-4-014-U,FE de las JONS,1
05-019-4-014-U,PYC (ANULADA),0
05-019-6-014-U,XAV,228
05-019-6-014-U,PSOE,162
05-019-6-014-U,PP,157
05-019-6-014-U,VOX,155
05-019-6-014-U,PODEMOS-IU-AV,19
05-019-6-014-U,Cs,17
05-019-6-014-U,PACMA,4
05-019-6-014-U,FE de las JONS,0
05-019-6-014-U,PCAS-TC-RC,0
05-019-6-014-U,PYC (ANULADA),0
05-021-1-001-A,PP,118
05-021-1-001-A,PSOE,86
05-021-1-001-A,VOX,42
05-021-1-001-A,XAV,30
05-021-1-001-A,PODEMOS-IU-AV,25
05-021-1-001-A,Cs,6
05-021-1-001-A,PCAS-TC-RC,3
05-021-1-001-A,PACMA,3
05-021-1-001-A,FE de las JONS,1
05-021-1-001-A,PYC (ANULADA),0
05-021-1-001-B,PP,102
05-021-1-001-B,PSOE,69
05-021-1-001-B,VOX,44
05-021-1-001-B,XAV,23
05-021-1-001-B,Cs,13
05-021-1-001-B,PODEMOS-IU-AV,9
05-021-1-001-B,PCAS-TC-RC,4
05-021-1-001-B,PACMA,0
05-021-1-001-B,FE de las JONS,0
05-021-1-001-B,PYC (ANULADA),0
05-021-1-002-A,PSOE,77
05-021-1-002-A,PP,71
05-021-1-002-A,VOX,41
05-021-1-002-A,XAV,23
05-021-1-002-A,PODEMOS-IU-AV,15
05-021-1-002-A,Cs,10
05-021-1-002-A,FE de las JONS,2
05-021-1-002-A,PACMA,1
05-021-1-002-A,PCAS-TC-RC,0
05-021-1-002-A,PYC (ANULADA),0
05-021-1-002-B,PP,88
05-021-1-002-B,PSOE,84
05-021-1-002-B,VOX,42
05-021-1-002-B,XAV,30
05-021-1-002-B,PODEMOS-IU-AV,19
05-021-1-002-B,Cs,6
05-021-1-002-B,FE de las JONS,0
05-021-1-002-B,PCAS-TC-RC,0
05-021-1-002-B,PACMA,0
05-021-1-002-B,PYC (ANULADA),0
05-022-1-001-U,PP,193
05-022-1-001-U,VOX,118
05-022-1-001-U,PSOE,91
05-022-1-001-U,XAV,59
05-022-1-001-U,Cs,8
05-022-1-001-U,PODEMOS-IU-AV,7
05-022-1-001-U,PACMA,4
05-022-1-001-U,FE de las JONS,1
05-022-1-001-U,PYC (ANULADA),0
05-022-1-001-U,PCAS-TC-RC,0
05-022-1-002-A,PP,147
05-022-1-002-A,VOX,81
05-022-1-002-A,PSOE,39
05-022-1-002-A,XAV,33
05-022-1-002-A,Cs,4
05-022-1-002-A,PODEMOS-IU-AV,2
05-022-1-002-A,PACMA,1
05-022-1-002-A,PCAS-TC-RC,0
05-022-1-002-A,FE de las JONS,0
05-022-1-002-A,PYC (ANULADA),0
05-022-1-002-B,PP,139
05-022-1-002-B,VOX,65
05-022-1-002-B,XAV,41
05-022-1-002-B,PSOE,24
05-022-1-002-B,PODEMOS-IU-AV,10
05-022-1-002-B,Cs,6
05-022-1-002-B,PCAS-TC-RC,1
05-022-1-002-B,PACMA,0
05-022-1-002-B,FE de las JONS,0
05-022-1-002-B,PYC (ANULADA),0
05-023-1-001-U,PP,56
05-023-1-001-U,VOX,29
05-023-1-001-U,PSOE,28
05-023-1-001-U,XAV,20
05-023-1-001-U,PODEMOS-IU-AV,3
05-023-1-001-U,PACMA,1
05-023-1-001-U,PYC (ANULADA),0
05-023-1-001-U,Cs,0
05-023-1-001-U,FE de las JONS,0
05-023-1-001-U,PCAS-TC-RC,0
05-024-1-001-U,PP,44
05-024-1-001-U,PSOE,23
05-024-1-001-U,VOX,20
05-024-1-001-U,XAV,19
05-024-1-001-U,PODEMOS-IU-AV,3
05-024-1-001-U,PACMA,1
05-024-1-001-U,Cs,1
05-024-1-001-U,PCAS-TC-RC,1
05-024-1-001-U,FE de las JONS,0
05-024-1-001-U,PYC (ANULADA),0
05-025-1-001-U,PP,30
05-025-1-001-U,VOX,13
05-025-1-001-U,PSOE,8
05-025-1-001-U,XAV,4
05-025-1-001-U,PCAS-TC-RC,0
05-025-1-001-U,PODEMOS-IU-AV,0
05-025-1-001-U,PYC (ANULADA),0
05-025-1-001-U,Cs,0
05-025-1-001-U,FE de las JONS,0
05-025-1-001-U,PACMA,0
05-026-1-001-U,PP,45
05-026-1-001-U,PSOE,30
05-026-1-001-U,VOX,15
05-026-1-001-U,PODEMOS-IU-AV,10
05-026-1-001-U,XAV,10
05-026-1-001-U,Cs,5
05-026-1-001-U,PCAS-TC-RC,1
05-026-1-001-U,PACMA,0
05-026-1-001-U,PYC (ANULADA),0
05-026-1-001-U,FE de las JONS,0
05-027-1-001-U,PP,69
05-027-1-001-U,XAV,33
05-027-1-001-U,VOX,29
05-027-1-001-U,PSOE,25
05-027-1-001-U,PODEMOS-IU-AV,6
05-027-1-001-U,Cs,3
05-027-1-001-U,FE de las JONS,1
05-027-1-001-U,PCAS-TC-RC,0
05-027-1-001-U,PACMA,0
05-027-1-001-U,PYC (ANULADA),0
05-029-1-001-U,PP,37
05-029-1-001-U,PSOE,19
05-029-1-001-U,VOX,11
05-029-1-001-U,XAV,4
05-029-1-001-U,Cs,1
05-029-1-001-U,PACMA,0
05-029-1-001-U,FE de las JONS,0
05-029-1-001-U,PODEMOS-IU-AV,0
05-029-1-001-U,PYC (ANULADA),0
05-029-1-001-U,PCAS-TC-RC,0
05-030-1-001-U,PSOE,14
05-030-1-001-U,XAV,7
05-030-1-001-U,PODEMOS-IU-AV,5
05-030-1-001-U,PP,4
05-030-1-001-U,PACMA,3
05-030-1-001-U,VOX,2
05-030-1-001-U,Cs,1
05-030-1-001-U,PYC (ANULADA),0
05-030-1-001-U,PCAS-TC-RC,0
05-030-1-001-U,FE de las JONS,0
05-033-1-001-U,PP,66
05-033-1-001-U,PSOE,24
05-033-1-001-U,VOX,18
05-033-1-001-U,XAV,13
05-033-1-001-U,Cs,4
05-033-1-001-U,PODEMOS-IU-AV,3
05-033-1-001-U,FE de las JONS,1
05-033-1-001-U,PACMA,0
05-033-1-001-U,PCAS-TC-RC,0
05-033-1-001-U,PYC (ANULADA),0
05-034-1-001-U,PP,5
05-034-1-001-U,VOX,4
05-034-1-001-U,PSOE,3
05-034-1-001-U,PACMA,0
05-034-1-001-U,Cs,0
05-034-1-001-U,XAV,0
05-034-1-001-U,PCAS-TC-RC,0
05-034-1-001-U,PYC (ANULADA),0
05-034-1-001-U,PODEMOS-IU-AV,0
05-034-1-001-U,FE de las JONS,0
05-035-1-001-U,PSOE,27
05-035-1-001-U,PP,25
05-035-1-001-U,VOX,9
05-035-1-001-U,XAV,6
05-035-1-001-U,PODEMOS-IU-AV,3
05-035-1-001-U,Cs,1
05-035-1-001-U,PACMA,0
05-035-1-001-U,PCAS-TC-RC,0
05-035-1-001-U,PYC (ANULADA),0
05-035-1-001-U,FE de las JONS,0
05-036-1-001-U,PP,46
05-036-1-001-U,VOX,21
05-036-1-001-U,XAV,8
05-036-1-001-U,PSOE,5
05-036-1-001-U,PODEMOS-IU-AV,1
05-036-1-001-U,Cs,1
05-036-1-001-U,FE de las JONS,0
05-036-1-001-U,PACMA,0
05-036-1-001-U,PCAS-TC-RC,0
05-036-1-001-U,PYC (ANULADA),0
05-037-1-001-U,PP,62
05-037-1-001-U,VOX,18
05-037-1-001-U,PSOE,17
05-037-1-001-U,XAV,8
05-037-1-001-U,Cs,3
05-037-1-001-U,PODEMOS-IU-AV,1
05-037-1-001-U,PYC (ANULADA),0
05-037-1-001-U,PACMA,0
05-037-1-001-U,FE de las JONS,0
05-037-1-001-U,PCAS-TC-RC,0
05-038-1-001-U,PP,27
05-038-1-001-U,PSOE,15
05-038-1-001-U,VOX,13
05-038-1-001-U,PODEMOS-IU-AV,3
05-038-1-001-U,XAV,3
05-038-1-001-U,Cs,3
05-038-1-001-U,PCAS-TC-RC,1
05-038-1-001-U,FE de las JONS,0
05-038-1-001-U,PYC (ANULADA),0
05-038-1-001-U,PACMA,0
05-039-1-001-U,PP,23
05-039-1-001-U,PSOE,8
05-039-1-001-U,VOX,6
05-039-1-001-U,XAV,3
05-039-1-001-U,PODEMOS-IU-AV,1
05-039-1-001-U,FE de las JONS,0
05-039-1-001-U,PYC (ANULADA),0
05-039-1-001-U,Cs,0
05-039-1-001-U,PCAS-TC-RC,0
05-039-1-001-U,PACMA,0
05-040-1-001-U,PP,21
05-040-1-001-U,VOX,6
05-040-1-001-U,PSOE,6
05-040-1-001-U,XAV,5
05-040-1-001-U,PYC (ANULADA),0
05-040-1-001-U,PCAS-TC-RC,0
05-040-1-001-U,PACMA,0
05-040-1-001-U,FE de las JONS,0
05-040-1-001-U,Cs,0
05-040-1-001-U,PODEMOS-IU-AV,0
05-041-1-001-A,PP,168
05-041-1-001-A,VOX,54
05-041-1-001-A,XAV,45
05-041-1-001-A,PSOE,40
05-041-1-001-A,PODEMOS-IU-AV,8
05-041-1-001-A,Cs,4
05-041-1-001-A,PCAS-TC-RC,1
05-041-1-001-A,FE de las JONS,1
05-041-1-001-A,PYC (ANULADA),0
05-041-1-001-A,PACMA,0
05-041-1-001-B,PP,176
05-041-1-001-B,VOX,63
05-041-1-001-B,PSOE,56
05-041-1-001-B,XAV,49
05-041-1-001-B,PODEMOS-IU-AV,9
05-041-1-001-B,PCAS-TC-RC,4
05-041-1-001-B,PACMA,1
05-041-1-001-B,FE de las JONS,0
05-041-1-001-B,PYC (ANULADA),0
05-041-1-001-B,Cs,0
05-042-1-001-U,PP,62
05-042-1-001-U,PSOE,17
05-042-1-001-U,VOX,9
05-042-1-001-U,XAV,3
05-042-1-001-U,PODEMOS-IU-AV,2
05-042-1-001-U,PYC (ANULADA),0
05-042-1-001-U,PCAS-TC-RC,0
05-042-1-001-U,FE de las JONS,0
05-042-1-001-U,Cs,0
05-042-1-001-U,PACMA,0
05-043-1-001-U,PSOE,24
05-043-1-001-U,PP,23
05-043-1-001-U,PODEMOS-IU-AV,5
05-043-1-001-U,VOX,4
05-043-1-001-U,XAV,4
05-043-1-001-U,PCAS-TC-RC,0
05-043-1-001-U,PACMA,0
05-043-1-001-U,FE de las JONS,0
05-043-1-001-U,PYC (ANULADA),0
05-043-1-001-U,Cs,0
05-044-1-001-U,PP,80
05-044-1-001-U,VOX,35
05-044-1-001-U,PSOE,24
05-044-1-001-U,XAV,7
05-044-1-001-U,PODEMOS-IU-AV,2
05-044-1-001-U,Cs,1
05-044-1-001-U,PACMA,0
05-044-1-001-U,PYC (ANULADA),0
05-044-1-001-U,PCAS-TC-RC,0
05-044-1-001-U,FE de las JONS,0
05-045-1-001-U,VOX,24
05-045-1-001-U,PP,21
05-045-1-001-U,XAV,11
05-045-1-001-U,PSOE,5
05-045-1-001-U,PYC (ANULADA),0
05-045-1-001-U,PCAS-TC-RC,0
05-045-1-001-U,PACMA,0
05-045-1-001-U,FE de las JONS,0
05-045-1-001-U,Cs,0
05-045-1-001-U,PODEMOS-IU-AV,0
05-046-1-001-U,PP,20
05-046-1-001-U,PSOE,8
05-046-1-001-U,VOX,1
05-046-1-001-U,XAV,1
05-046-1-001-U,PYC (ANULADA),0
05-046-1-001-U,PCAS-TC-RC,0
05-046-1-001-U,PACMA,0
05-046-1-001-U,FE de las JONS,0
05-046-1-001-U,Cs,0
05-046-1-001-U,PODEMOS-IU-AV,0
05-047-1-001-A,PSOE,119
05-047-1-001-A,PP,75
05-047-1-001-A,VOX,43
05-047-1-001-A,XAV,8
05-047-1-001-A,PODEMOS-IU-AV,6
05-047-1-001-A,Cs,5
05-047-1-001-A,PACMA,2
05-047-1-001-A,FE de las JONS,0
05-047-1-001-A,PYC (ANULADA),0
05-047-1-001-A,PCAS-TC-RC,0
05-047-1-001-B,PSOE,105
05-047-1-001-B,PP,100
05-047-1-001-B,VOX,59
05-047-1-001-B,PODEMOS-IU-AV,9
05-047-1-001-B,Cs,6
05-047-1-001-B,XAV,3
05-047-1-001-B,PCAS-TC-RC,0
05-047-1-001-B,FE de las JONS,0
05-047-1-001-B,PYC (ANULADA),0
05-047-1-001-B,PACMA,0
05-047-3-001-A,PSOE,149
05-047-3-001-A,PP,115
05-047-3-001-A,VOX,45
05-047-3-001-A,PODEMOS-IU-AV,10
05-047-3-001-A,XAV,5
05-047-3-001-A,Cs,3
05-047-3-001-A,PCAS-TC-RC,1
05-047-3-001-A,PYC (ANULADA),0
05-047-3-001-A,PACMA,0
05-047-3-001-A,FE de las JONS,0
05-047-3-001-B,PSOE,163
05-047-3-001-B,PP,107
05-047-3-001-B,VOX,62
05-047-3-001-B,PODEMOS-IU-AV,15
05-047-3-001-B,Cs,9
05-047-3-001-B,XAV,5
05-047-3-001-B,PACMA,2
05-047-3-001-B,FE de las JONS,1
05-047-3-001-B,PCAS-TC-RC,1
05-047-3-001-B,PYC (ANULADA),0
05-047-3-002-A,PSOE,150
05-047-3-002-A,PP,98
05-047-3-002-A,VOX,66
05-047-3-002-A,PODEMOS-IU-AV,8
05-047-3-002-A,XAV,8
05-047-3-002-A,Cs,6
05-047-3-002-A,FE de las JONS,1
05-047-3-002-A,PCAS-TC-RC,1
05-047-3-002-A,PACMA,1
05-047-3-002-A,PYC (ANULADA),0
05-047-3-002-B,PSOE,143
05-047-3-002-B,PP,104
05-047-3-002-B,VOX,66
05-047-3-002-B,XAV,10
05-047-3-002-B,PODEMOS-IU-AV,10
05-047-3-002-B,Cs,3
05-047-3-002-B,PACMA,3
05-047-3-002-B,FE de las JONS,1
05-047-3-002-B,PCAS-TC-RC,0
05-047-3-002-B,PYC (ANULADA),0
05-047-3-002-C,PSOE,97
05-047-3-002-C,PP,85
05-047-3-002-C,VOX,48
05-047-3-002-C,XAV,6
05-047-3-002-C,Cs,5
05-047-3-002-C,PODEMOS-IU-AV,3
05-047-3-002-C,PCAS-TC-RC,2
05-047-3-002-C,PACMA,0
05-047-3-002-C,PYC (ANULADA),0
05-047-3-002-C,FE de las JONS,0
05-047-3-003-U,PSOE,163
05-047-3-003-U,PP,96
05-047-3-003-U,VOX,37
05-047-3-003-U,XAV,13
05-047-3-003-U,PODEMOS-IU-AV,8
05-047-3-003-U,Cs,6
05-047-3-003-U,PACMA,1
05-047-3-003-U,PCAS-TC-RC,0
05-047-3-003-U,PYC (ANULADA),0
05-047-3-003-U,FE de las JONS,0
05-048-1-001-U,PP,40
05-048-1-001-U,PSOE,24
05-048-1-001-U,VOX,11
05-048-1-001-U,XAV,6
05-048-1-001-U,PODEMOS-IU-AV,2
05-048-1-001-U,PYC (ANULADA),0
05-048-1-001-U,PACMA,0
05-048-1-001-U,FE de las JONS,0
05-048-1-001-U,Cs,0
05-048-1-001-U,PCAS-TC-RC,0
05-049-1-001-U,PSOE,83
05-049-1-001-U,PP,53
05-049-1-001-U,XAV,40
05-049-1-001-U,VOX,32
05-049-1-001-U,PODEMOS-IU-AV,14
05-049-1-001-U,Cs,8
05-049-1-001-U,PCAS-TC-RC,5
05-049-1-001-U,PACMA,1
05-049-1-001-U,FE de las JONS,1
05-049-1-001-U,PYC (ANULADA),0
05-051-1-001-U,PP,41
05-051-1-001-U,PSOE,21
05-051-1-001-U,VOX,18
05-051-1-001-U,XAV,14
05-051-1-001-U,PODEMOS-IU-AV,2
05-051-1-001-U,PCAS-TC-RC,2
05-051-1-001-U,Cs,1
05-051-1-001-U,PACMA,0
05-051-1-001-U,FE de las JONS,0
05-051-1-001-U,PYC (ANULADA),0
05-052-1-001-U,PP,22
05-052-1-001-U,VOX,17
05-052-1-001-U,XAV,15
05-052-1-001-U,PSOE,1
05-052-1-001-U,FE de las JONS,0
05-052-1-001-U,PYC (ANULADA),0
05-052-1-001-U,PCAS-TC-RC,0
05-052-1-001-U,PACMA,0
05-052-1-001-U,Cs,0
05-052-1-001-U,PODEMOS-IU-AV,0
05-053-1-001-U,PP,21
05-053-1-001-U,XAV,13
05-053-1-001-U,VOX,8
05-053-1-001-U,PSOE,3
05-053-1-001-U,Cs,1
05-053-1-001-U,PACMA,1
05-053-1-001-U,FE de las JONS,0
05-053-1-001-U,PODEMOS-IU-AV,0
05-053-1-001-U,PCAS-TC-RC,0
05-053-1-001-U,PYC (ANULADA),0
05-054-1-001-A,PP,148
05-054-1-001-A,PSOE,131
05-054-1-001-A,VOX,43
05-054-1-001-A,PODEMOS-IU-AV,32
05-054-1-001-A,XAV,14
05-054-1-001-A,Cs,6
05-054-1-001-A,PACMA,1
05-054-1-001-A,PYC (ANULADA),0
05-054-1-001-A,PCAS-TC-RC,0
05-054-1-001-A,FE de las JONS,0
05-054-1-001-B,PSOE,137
05-054-1-001-B,PP,93
05-054-1-001-B,VOX,43
05-054-1-001-B,PODEMOS-IU-AV,40
05-054-1-001-B,XAV,22
05-054-1-001-B,Cs,4
05-054-1-001-B,PACMA,1
05-054-1-001-B,FE de las JONS,1
05-054-1-001-B,PCAS-TC-RC,0
05-054-1-001-B,PYC (ANULADA),0
05-055-1-001-U,PP,148
05-055-1-001-U,PSOE,136
05-055-1-001-U,VOX,55
05-055-1-001-U,XAV,25
05-055-1-001-U,PODEMOS-IU-AV,4
05-055-1-001-U,Cs,2
05-055-1-001-U,PACMA,0
05-055-1-001-U,FE de las JONS,0
05-055-1-001-U,PYC (ANULADA),0
05-055-1-001-U,PCAS-TC-RC,0
05-056-1-001-U,VOX,26
05-056-1-001-U,PP,20
05-056-1-001-U,XAV,15
05-056-1-001-U,PSOE,5
05-056-1-001-U,Cs,1
05-056-1-001-U,PACMA,0
05-056-1-001-U,FE de las JONS,0
05-056-1-001-U,PODEMOS-IU-AV,0
05-056-1-001-U,PCAS-TC-RC,0
05-056-1-001-U,PYC (ANULADA),0
05-057-1-001-U,PP,135
05-057-1-001-U,PSOE,79
05-057-1-001-U,VOX,62
05-057-1-001-U,XAV,23
05-057-1-001-U,PODEMOS-IU-AV,16
05-057-1-001-U,Cs,8
05-057-1-001-U,PACMA,3
05-057-1-001-U,FE de las JONS,0
05-057-1-001-U,PCAS-TC-RC,0
05-057-1-001-U,PYC (ANULADA),0
05-057-2-001-U,PP,144
05-057-2-001-U,PSOE,134
05-057-2-001-U,VOX,76
05-057-2-001-U,XAV,36
05-057-2-001-U,Cs,13
05-057-2-001-U,PODEMOS-IU-AV,11
05-057-2-001-U,FE de las JONS,1
05-057-2-001-U,PCAS-TC-RC,1
05-057-2-001-U,PACMA,1
05-057-2-001-U,PYC (ANULADA),0
05-057-2-002-A,PP,136
05-057-2-002-A,PSOE,99
05-057-2-002-A,VOX,74
05-057-2-002-A,XAV,29
05-057-2-002-A,Cs,12
05-057-2-002-A,PODEMOS-IU-AV,12
05-057-2-002-A,PYC (ANULADA),0
05-057-2-002-A,FE de las JONS,0
05-057-2-002-A,PCAS-TC-RC,0
05-057-2-002-A,PACMA,0
05-057-2-002-B,PP,111
05-057-2-002-B,VOX,77
05-057-2-002-B,PSOE,76
05-057-2-002-B,XAV,27
05-057-2-002-B,PODEMOS-IU-AV,12
05-057-2-002-B,PACMA,5
05-057-2-002-B,Cs,4
05-057-2-002-B,PCAS-TC-RC,1
05-057-2-002-B,PYC (ANULADA),0
05-057-2-002-B,FE de las JONS,0
05-058-1-001-U,PP,16
05-058-1-001-U,PSOE,16
05-058-1-001-U,VOX,7
05-058-1-001-U,XAV,4
05-058-1-001-U,Cs,2
05-058-1-001-U,PODEMOS-IU-AV,1
05-058-1-001-U,PACMA,1
05-058-1-001-U,PYC (ANULADA),0
05-058-1-001-U,PCAS-TC-RC,0
05-058-1-001-U,FE de las JONS,0
05-059-1-001-U,PSOE,13
05-059-1-001-U,XAV,12
05-059-1-001-U,PP,7
05-059-1-001-U,PODEMOS-IU-AV,7
05-059-1-001-U,VOX,4
05-059-1-001-U,FE de las JONS,1
05-059-1-001-U,Cs,1
05-059-1-001-U,PCAS-TC-RC,0
05-059-1-001-U,PACMA,0
05-059-1-001-U,PYC (ANULADA),0
05-060-1-001-U,PP,44
05-060-1-001-U,XAV,12
05-060-1-001-U,PSOE,10
05-060-1-001-U,VOX,7
05-060-1-001-U,PODEMOS-IU-AV,3
05-060-1-001-U,Cs,1
05-060-1-001-U,PYC (ANULADA),0
05-060-1-001-U,PACMA,0
05-060-1-001-U,PCAS-TC-RC,0
05-060-1-001-U,FE de las JONS,0
05-061-1-001-U,PSOE,65
05-061-1-001-U,XAV,44
05-061-1-001-U,VOX,28
05-061-1-001-U,PP,21
05-061-1-001-U,Cs,5
05-061-1-001-U,PODEMOS-IU-AV,5
05-061-1-001-U,FE de las JONS,1
05-061-1-001-U,PCAS-TC-RC,1
05-061-1-001-U,PYC (ANULADA),0
05-061-1-001-U,PACMA,0
05-062-1-001-U,PP,65
05-062-1-001-U,VOX,24
05-062-1-001-U,PSOE,10
05-062-1-001-U,XAV,9
05-062-1-001-U,Cs,2
05-062-1-001-U,PODEMOS-IU-AV,1
05-062-1-001-U,PYC (ANULADA),0
05-062-1-001-U,PCAS-TC-RC,0
05-062-1-001-U,FE de las JONS,0
05-062-1-001-U,PACMA,0
05-063-1-001-U,PP,18
05-063-1-001-U,PSOE,2
05-063-1-001-U,PCAS-TC-RC,1
05-063-1-001-U,XAV,0
05-063-1-001-U,Cs,0
05-063-1-001-U,FE de las JONS,0
05-063-1-001-U,PACMA,0
05-063-1-001-U,PODEMOS-IU-AV,0
05-063-1-001-U,PYC (ANULADA),0
05-063-1-001-U,VOX,0
05-064-1-001-U,PP,44
05-064-1-001-U,VOX,12
05-064-1-001-U,PSOE,6
05-064-1-001-U,XAV,6
05-064-1-001-U,Cs,1
05-064-1-001-U,PYC (ANULADA),0
05-064-1-001-U,PCAS-TC-RC,0
05-064-1-001-U,PACMA,0
05-064-1-001-U,FE de las JONS,0
05-064-1-001-U,PODEMOS-IU-AV,0
05-065-1-001-U,PP,109
05-065-1-001-U,VOX,65
05-065-1-001-U,PSOE,57
05-065-1-001-U,XAV,52
05-065-1-001-U,PODEMOS-IU-AV,5
05-065-1-001-U,Cs,4
05-065-1-001-U,FE de las JONS,4
05-065-1-001-U,PCAS-TC-RC,2
05-065-1-001-U,PACMA,2
05-065-1-001-U,PYC (ANULADA),0
05-066-1-001-U,PSOE,149
05-066-1-001-U,PP,62
05-066-1-001-U,PODEMOS-IU-AV,39
05-066-1-001-U,VOX,28
05-066-1-001-U,XAV,25
05-066-1-001-U,Cs,10
05-066-1-001-U,FE de las JONS,2
05-066-1-001-U,PACMA,1
05-066-1-001-U,PCAS-TC-RC,0
05-066-1-001-U,PYC (ANULADA),0
05-067-1-001-U,XAV,26
05-067-1-001-U,PP,12
05-067-1-001-U,Cs,2
05-067-1-001-U,PODEMOS-IU-AV,2
05-067-1-001-U,PSOE,2
05-067-1-001-U,VOX,1
05-067-1-001-U,PACMA,0
05-067-1-001-U,FE de las JONS,0
05-067-1-001-U,PYC (ANULADA),0
05-067-1-001-U,PCAS-TC-RC,0
05-069-1-001-U,PP,29
05-069-1-001-U,VOX,8
05-069-1-001-U,Cs,6
05-069-1-001-U,PSOE,5
05-069-1-001-U,XAV,4
05-069-1-001-U,PCAS-TC-RC,1
05-069-1-001-U,PODEMOS-IU-AV,1
05-069-1-001-U,PACMA,0
05-069-1-001-U,PYC (ANULADA),0
05-069-1-001-U,FE de las JONS,0
05-070-1-001-U,PP,12
05-070-1-001-U,PSOE,9
05-070-1-001-U,VOX,5
05-070-1-001-U,PCAS-TC-RC,0
05-070-1-001-U,XAV,0
05-070-1-001-U,PYC (ANULADA),0
05-070-1-001-U,PACMA,0
05-070-1-001-U,FE de las JONS,0
05-070-1-001-U,Cs,0
05-070-1-001-U,PODEMOS-IU-AV,0
05-072-1-001-U,PP,37
05-072-1-001-U,VOX,16
05-072-1-001-U,PSOE,8
05-072-1-001-U,XAV,2
05-072-1-001-U,Cs,1
05-072-1-001-U,PODEMOS-IU-AV,1
05-072-1-001-U,PACMA,0
05-072-1-001-U,PCAS-TC-RC,0
05-072-1-001-U,FE de las JONS,0
05-072-1-001-U,PYC (ANULADA),0
05-073-1-001-U,PP,89
05-073-1-001-U,PSOE,48
